Open,Close,High,Low,Time,Volume
1.12372,1.11106,1.128,1.10491,2015.06.05 00:00:00,334726
1.11039,1.12906,1.13064,1.10839,2015.06.08 00:00:00,280019
1.12907,1.12814,1.13451,1.12137,2015.06.09 00:00:00,310053
1.12817,1.1321,1.13863,1.12596,2015.06.10 00:00:00,356913
1.1321,1.12575,1.1331,1.11817,2015.06.11 00:00:00,293272
1.12575,1.1262,1.12961,1.11508,2015.06.12 00:00:00,301484
1.12107,1.12828,1.12941,1.11888,2015.06.15 00:00:00,252558
1.12826,1.12467,1.13293,1.12045,2015.06.16 00:00:00,230704
1.12469,1.13353,1.13576,1.12036,2015.06.17 00:00:00,290693
1.13351,1.13573,1.1436,1.133,2015.06.18 00:00:00,294324
1.13574,1.13459,1.13991,1.12915,2015.06.19 00:00:00,223810
1.13611,1.13399,1.141,1.13114,2015.06.22 00:00:00,228375
1.13397,1.11667,1.13471,1.11346,2015.06.23 00:00:00,258294
1.11667,1.12016,1.12344,1.11541,2015.06.24 00:00:00,252395
1.12016,1.12003,1.12275,1.11535,2015.06.25 00:00:00,217494
1.12011,1.1158,1.12195,1.11296,2015.06.26 00:00:00,201809
1.09982,1.12347,1.12778,1.09536,2015.06.29 00:00:00,437109
1.12348,1.11412,1.12439,1.11121,2015.06.30 00:00:00,315654
1.11425,1.10523,1.11707,1.10423,2015.07.01 00:00:00,248927
1.10524,1.10826,1.1121,1.10318,2015.07.02 00:00:00,221996
1.10827,1.11114,1.11175,1.10647,2015.07.03 00:00:00,154139
1.09928,1.10553,1.10952,1.09687,2015.07.06 00:00:00,288640
1.10553,1.10104,1.1058,1.0916,2015.07.07 00:00:00,326180
1.10105,1.10751,1.10924,1.09737,2015.07.08 00:00:00,327797
1.10752,1.10333,1.11247,1.09912,2015.07.09 00:00:00,285782
1.10337,1.11547,1.12157,1.10288,2015.07.10 00:00:00,331025
1.11224,1.09963,1.11964,1.09939,2015.07.13 00:00:00,308195
1.09977,1.1008,1.10841,1.09649,2015.07.14 00:00:00,271739
1.10077,1.09468,1.10353,1.09297,2015.07.15 00:00:00,252019
1.09475,1.08705,1.09625,1.08551,2015.07.16 00:00:00,252570
1.08715,1.08281,1.09065,1.08274,2015.07.17 00:00:00,221062
1.08307,1.08242,1.087,1.08078,2015.07.20 00:00:00,205383
1.08242,1.09337,1.09688,1.08113,2015.07.21 00:00:00,243005
1.09338,1.0927,1.09664,1.08689,2015.07.22 00:00:00,240800
1.09271,1.09815,1.10176,1.09208,2015.07.23 00:00:00,246378
1.09832,1.09767,1.09954,1.0925,2015.07.24 00:00:00,206226
1.09772,1.10851,1.11291,1.09686,2015.07.27 00:00:00,252656
1.10856,1.10588,1.10992,1.10218,2015.07.28 00:00:00,214586
1.10587,1.0981,1.10836,1.09665,2015.07.29 00:00:00,256940
1.09811,1.09302,1.09889,1.0893,2015.07.30 00:00:00,233032
1.09303,1.09817,1.11138,1.09208,2015.07.31 00:00:00,290378
1.09766,1.09497,1.09958,1.0941,2015.08.03 00:00:00,132484
1.09496,1.08804,1.09874,1.08789,2015.08.04 00:00:00,143315
1.08804,1.0905,1.09367,1.08478,2015.08.05 00:00:00,155453
1.0905,1.09225,1.09435,1.08731,2015.08.06 00:00:00,130934
1.0923,1.09634,1.09782,1.08551,2015.08.07 00:00:00,160122
1.09628,1.10186,1.10413,1.09251,2015.08.10 00:00:00,127183
1.1019,1.10416,1.10882,1.09604,2015.08.11 00:00:00,186712
1.10405,1.11542,1.12139,1.10239,2015.08.12 00:00:00,199861
1.11548,1.11493,1.11887,1.10799,2015.08.13 00:00:00,161412
1.11492,1.1108,1.11884,1.10977,2015.08.14 00:00:00,139369
1.11126,1.10768,1.11247,1.10585,2015.08.17 00:00:00,122282
1.1077,1.10229,1.10936,1.10169,2015.08.18 00:00:00,110031
1.10236,1.1119,1.1134,1.10176,2015.08.19 00:00:00,178273
1.11189,1.12405,1.12445,1.1107,2015.08.20 00:00:00,171856
1.12406,1.13822,1.13882,1.12291,2015.08.21 00:00:00,213554
1.13791,1.16153,1.17139,1.13693,2015.08.24 00:00:00,532132
1.16161,1.15133,1.16214,1.13961,2015.08.25 00:00:00,408822
1.15139,1.13112,1.1561,1.12914,2015.08.26 00:00:00,385229
1.13112,1.12429,1.13642,1.12028,2015.08.27 00:00:00,254583
1.1243,1.11799,1.13096,1.11555,2015.08.28 00:00:00,207789
1.11676,1.12092,1.12623,1.11667,2015.08.31 00:00:00,169456
1.12091,1.13143,1.1332,1.12078,2015.09.01 00:00:00,251138
1.13143,1.12248,1.13191,1.12163,2015.09.02 00:00:00,188949
1.12245,1.11223,1.12432,1.10871,2015.09.03 00:00:00,196470
1.11224,1.11447,1.11889,1.10894,2015.09.04 00:00:00,198776
1.11617,1.11688,1.11775,1.11212,2015.09.07 00:00:00,141165
1.1169,1.12017,1.12293,1.11522,2015.09.08 00:00:00,170501
1.12018,1.12062,1.12161,1.11315,2015.09.09 00:00:00,168295
1.12063,1.12775,1.12952,1.11714,2015.09.10 00:00:00,224169
1.12777,1.1336,1.13494,1.1254,2015.09.11 00:00:00,186314
1.13287,1.13158,1.1373,1.12833,2015.09.14 00:00:00,123780
1.13158,1.12663,1.13286,1.12586,2015.09.15 00:00:00,138596
1.12668,1.12887,1.13204,1.12139,2015.09.16 00:00:00,134942
1.12887,1.14296,1.1441,1.12844,2015.09.17 00:00:00,251472
1.14314,1.12946,1.14601,1.1269,2015.09.18 00:00:00,222555
1.12821,1.1189,1.13298,1.1181,2015.09.21 00:00:00,165033
1.11891,1.1119,1.12074,1.11132,2015.09.22 00:00:00,149284
1.1119,1.11848,1.12133,1.11051,2015.09.23 00:00:00,177782
1.11853,1.1229,1.12957,1.11643,2015.09.24 00:00:00,188986
1.12291,1.11915,1.12335,1.1116,2015.09.25 00:00:00,191080
1.11823,1.12442,1.12476,1.1146,2015.09.28 00:00:00,166117
1.12439,1.1247,1.12811,1.11937,2015.09.29 00:00:00,173215
1.1247,1.11756,1.12612,1.11571,2015.09.30 00:00:00,155600
1.11754,1.11929,1.12089,1.11348,2015.10.01 00:00:00,138656
1.11935,1.12055,1.13183,1.11502,2015.10.02 00:00:00,207291
1.12186,1.11848,1.12891,1.11732,2015.10.05 00:00:00,186597
1.11876,1.12684,1.12794,1.11718,2015.10.06 00:00:00,141452
1.1269,1.12372,1.1284,1.12113,2015.10.07 00:00:00,161195
1.12372,1.12747,1.13272,1.12344,2015.10.08 00:00:00,162831
1.12751,1.13528,1.13869,1.1267,2015.10.09 00:00:00,174042
1.13595,1.13577,1.13967,1.13536,2015.10.12 00:00:00,115130
1.13578,1.13784,1.14108,1.13438,2015.10.13 00:00:00,131059
1.13784,1.14731,1.14888,1.13772,2015.10.14 00:00:00,148369
1.1473,1.13851,1.1495,1.1363,2015.10.15 00:00:00,180221
1.13811,1.13473,1.13948,1.13341,2015.10.16 00:00:00,139195
1.1352,1.13235,1.13789,1.13053,2015.10.19 00:00:00,152555
1.13238,1.13426,1.13869,1.13229,2015.10.20 00:00:00,113974
1.13435,1.13379,1.13773,1.13337,2015.10.21 00:00:00,118408
1.1338,1.1108,1.13509,1.10998,2015.10.22 00:00:00,224665
1.11079,1.1017,1.11395,1.09963,2015.10.23 00:00:00,238570
1.10062,1.10566,1.10681,1.10036,2015.10.26 00:00:00,136342
1.10566,1.10496,1.10785,1.10301,2015.10.27 00:00:00,138159
1.10498,1.09217,1.10956,1.08967,2015.10.28 00:00:00,208466
1.09216,1.09758,1.09855,1.0902,2015.10.29 00:00:00,184912
1.09757,1.09968,1.10723,1.09654,2015.10.30 00:00:00,221232
1.10388,1.10168,1.10524,1.10002,2015.11.02 00:00:00,135308
1.10167,1.09628,1.10298,1.09356,2015.11.03 00:00:00,127409
1.09629,1.08599,1.09686,1.08439,2015.11.04 00:00:00,168319
1.086,1.08763,1.08976,1.08334,2015.11.05 00:00:00,157358
1.08759,1.07436,1.08935,1.07071,2015.11.06 00:00:00,166516
1.07253,1.07506,1.07898,1.07192,2015.11.09 00:00:00,140731
1.07507,1.07236,1.07638,1.06741,2015.11.10 00:00:00,145739
1.07235,1.07395,1.07735,1.07054,2015.11.11 00:00:00,138664
1.07399,1.08116,1.08301,1.06909,2015.11.12 00:00:00,218274
1.0812,1.07648,1.08169,1.07139,2015.11.13 00:00:00,180007
1.07517,1.06859,1.0758,1.06744,2015.11.16 00:00:00,169598
1.0686,1.06405,1.06906,1.06305,2015.11.17 00:00:00,156793
1.06409,1.06588,1.06924,1.06166,2015.11.18 00:00:00,135094
1.06588,1.07327,1.07628,1.06548,2015.11.19 00:00:00,178904
1.07327,1.06428,1.07382,1.06395,2015.11.20 00:00:00,142414
1.06392,1.06356,1.06566,1.05922,2015.11.23 00:00:00,145384
1.06356,1.06423,1.06732,1.06194,2015.11.24 00:00:00,145713
1.06424,1.06238,1.06891,1.05656,2015.11.25 00:00:00,174094
1.06239,1.06092,1.06273,1.05998,2015.11.26 00:00:00,100542
1.06091,1.05895,1.06378,1.05682,2015.11.27 00:00:00,115698
1.05855,1.05629,1.05949,1.05577,2015.11.30 00:00:00,114535
1.05631,1.06311,1.06369,1.05627,2015.12.01 00:00:00,131987
1.06314,1.06127,1.06359,1.05505,2015.12.02 00:00:00,155466
1.06126,1.09379,1.09807,1.05173,2015.12.03 00:00:00,354519
1.09381,1.08752,1.09561,1.0836,2015.12.04 00:00:00,287954
1.08678,1.08368,1.0887,1.07959,2015.12.07 00:00:00,154592
1.08369,1.08909,1.09026,1.083,2015.12.08 00:00:00,168551
1.08911,1.10246,1.10426,1.0879,2015.12.09 00:00:00,366604
1.10245,1.094,1.10245,1.09246,2015.12.10 00:00:00,173515
1.094,1.09845,1.10306,1.09264,2015.12.11 00:00:00,208394
1.09821,1.09913,1.10485,1.09453,2015.12.14 00:00:00,217775
1.09915,1.09275,1.10595,1.09044,2015.12.15 00:00:00,190014
1.09279,1.09104,1.10116,1.08872,2015.12.16 00:00:00,293602
1.09105,1.08252,1.09136,1.08024,2015.12.17 00:00:00,192804
1.08252,1.08653,1.08743,1.08047,2015.12.18 00:00:00,219159
1.08508,1.09134,1.09389,1.0847,2015.12.21 00:00:00,162452
1.09135,1.09557,1.09839,1.09022,2015.12.22 00:00:00,136184
1.09558,1.09096,1.09564,1.08696,2015.12.23 00:00:00,132556
1.09096,1.09528,1.09671,1.0903,2015.12.24 00:00:00,87607
1.09513,1.09651,1.09923,1.09494,2015.12.28 00:00:00,106095
1.09641,1.09188,1.09915,1.08989,2015.12.29 00:00:00,114126
1.09188,1.09312,1.09436,1.09017,2015.12.30 00:00:00,125080
1.09313,1.08612,1.09369,1.08527,2015.12.31 00:00:00,95293
1.08668,1.0828,1.09461,1.0781,2016.01.04 00:00:00,214502
1.08278,1.0748,1.08387,1.07105,2016.01.05 00:00:00,143388
1.07476,1.07799,1.07992,1.07124,2016.01.06 00:00:00,192529
1.07797,1.09293,1.09397,1.0771,2016.01.07 00:00:00,226992
1.09301,1.09194,1.09334,1.08032,2016.01.08 00:00:00,220995
1.09154,1.08586,1.09697,1.08475,2016.01.11 00:00:00,183282
1.08585,1.08568,1.09,1.08194,2016.01.12 00:00:00,169823
1.0857,1.08766,1.08875,1.08047,2016.01.13 00:00:00,180007
1.08766,1.08628,1.0943,1.08345,2016.01.14 00:00:00,219724
1.08626,1.09069,1.09844,1.08543,2016.01.15 00:00:00,248953
1.09209,1.08901,1.09275,1.08686,2016.01.18 00:00:00,134462
1.08901,1.0907,1.09388,1.08592,2016.01.19 00:00:00,157781
1.0907,1.0889,1.09758,1.08771,2016.01.20 00:00:00,220346
1.08888,1.0872,1.09216,1.07774,2016.01.21 00:00:00,293646
1.08721,1.07932,1.08764,1.0789,2016.01.22 00:00:00,182706
1.0791,1.0849,1.08567,1.07859,2016.01.25 00:00:00,138610
1.08491,1.0868,1.08743,1.08186,2016.01.26 00:00:00,144828
1.08687,1.08916,1.09161,1.08505,2016.01.27 00:00:00,196906
1.08921,1.09393,1.09675,1.08695,2016.01.28 00:00:00,169146
1.09394,1.08291,1.09483,1.08097,2016.01.29 00:00:00,258880
1.08305,1.08873,1.09126,1.08147,2016.02.01 00:00:00,143012
1.08873,1.0918,1.09397,1.08824,2016.02.02 00:00:00,139899
1.0918,1.11034,1.11454,1.09035,2016.02.03 00:00:00,267668
1.11034,1.12058,1.12388,1.10694,2016.02.04 00:00:00,301124
1.12059,1.1152,1.1244,1.11086,2016.02.05 00:00:00,282457
1.11406,1.11923,1.12157,1.10863,2016.02.08 00:00:00,245628
1.11911,1.12918,1.13376,1.1162,2016.02.09 00:00:00,370885
1.12919,1.12878,1.13113,1.11602,2016.02.10 00:00:00,381977
1.1288,1.1322,1.13762,1.12738,2016.02.11 00:00:00,497179
1.13218,1.12488,1.13334,1.12138,2016.02.12 00:00:00,304570
1.12321,1.11526,1.1249,1.11278,2016.02.15 00:00:00,203064
1.11527,1.11409,1.11928,1.1124,2016.02.16 00:00:00,200396
1.11409,1.11276,1.11789,1.11057,2016.02.17 00:00:00,202487
1.11279,1.11052,1.11495,1.10707,2016.02.18 00:00:00,189082
1.11053,1.11266,1.11391,1.10662,2016.02.19 00:00:00,187463
1.11091,1.1027,1.11244,1.10029,2016.02.22 00:00:00,167159
1.1027,1.10186,1.10526,1.09899,2016.02.23 00:00:00,174349
1.10183,1.10102,1.10462,1.09571,2016.02.24 00:00:00,212494
1.10098,1.10175,1.10496,1.09865,2016.02.25 00:00:00,170980
1.10165,1.09252,1.10681,1.09116,2016.02.26 00:00:00,174722
1.09135,1.08724,1.09623,1.08589,2016.02.29 00:00:00,170518
1.08724,1.08657,1.08933,1.0834,2016.03.01 00:00:00,181200
1.08657,1.08678,1.08809,1.08254,2016.03.02 00:00:00,152080
1.08678,1.09552,1.09725,1.08533,2016.03.03 00:00:00,151545
1.09554,1.10015,1.10432,1.09029,2016.03.04 00:00:00,213977
1.09876,1.1013,1.10256,1.09398,2016.03.07 00:00:00,109777
1.10132,1.10094,1.10577,1.09934,2016.03.08 00:00:00,126259
1.10095,1.09916,1.10347,1.09458,2016.03.09 00:00:00,121268
1.09914,1.11771,1.12176,1.08217,2016.03.10 00:00:00,403838
1.11774,1.11443,1.12095,1.10801,2016.03.11 00:00:00,241365
1.1145,1.11016,1.11761,1.10776,2016.03.14 00:00:00,167168
1.11016,1.11051,1.11247,1.10713,2016.03.15 00:00:00,146730
1.11051,1.12118,1.12423,1.10576,2016.03.16 00:00:00,235497
1.12119,1.13143,1.13423,1.12047,2016.03.17 00:00:00,246100
1.1315,1.12662,1.13367,1.12557,2016.03.18 00:00:00,165223
1.1269,1.12387,1.12846,1.12341,2016.03.21 00:00:00,137360
1.12388,1.12148,1.12598,1.11881,2016.03.22 00:00:00,165174
1.12147,1.11798,1.12234,1.11593,2016.03.23 00:00:00,124066
1.11799,1.11781,1.11876,1.11438,2016.03.24 00:00:00,113232
1.11782,1.11597,1.11791,1.11529,2016.03.25 00:00:00,63842
1.116,1.1195,1.12196,1.11528,2016.03.28 00:00:00,59756
1.11947,1.12893,1.13031,1.11688,2016.03.29 00:00:00,138942
1.12893,1.13363,1.13651,1.12832,2016.03.30 00:00:00,149128
1.13362,1.13772,1.14116,1.13101,2016.03.31 00:00:00,160515
1.13777,1.13906,1.14376,1.13347,2016.04.01 00:00:00,173201
1.14006,1.13848,1.14123,1.13569,2016.04.04 00:00:00,118513
1.13854,1.1384,1.14048,1.13355,2016.04.05 00:00:00,138844
1.13841,1.13982,1.14315,1.13263,2016.04.06 00:00:00,136982
1.13985,1.13769,1.14535,1.13373,2016.04.07 00:00:00,114586
1.13768,1.13937,1.14189,1.13487,2016.04.08 00:00:00,80933
1.1415,1.14035,1.14469,1.13718,2016.04.11 00:00:00,129740
1.14038,1.13847,1.14644,1.13455,2016.04.12 00:00:00,113427
1.13846,1.12732,1.13908,1.12676,2016.04.13 00:00:00,113254
1.12735,1.12668,1.12945,1.12334,2016.04.14 00:00:00,100169
1.12664,1.12804,1.13167,1.12455,2016.04.15 00:00:00,77985
1.13008,1.13096,1.13317,1.12734,2016.04.18 00:00:00,113918
1.13096,1.1358,1.13841,1.1303,2016.04.19 00:00:00,83767
1.13574,1.12959,1.13877,1.12903,2016.04.20 00:00:00,82908
1.1296,1.12869,1.13979,1.12692,2016.04.21 00:00:00,118329
1.12874,1.12167,1.13082,1.12167,2016.04.22 00:00:00,113928
1.12175,1.12625,1.12778,1.12158,2016.04.25 00:00:00,132434
1.12624,1.12924,1.13393,1.12558,2016.04.26 00:00:00,125930
1.12937,1.13187,1.13606,1.12713,2016.04.27 00:00:00,99528
1.13193,1.13472,1.13675,1.12957,2016.04.28 00:00:00,96364
1.13476,1.14369,1.14588,1.13465,2016.04.29 00:00:00,77522
1.14583,1.15343,1.15355,1.14479,2016.05.02 00:00:00,126008
1.15312,1.1496,1.1616,1.14948,2016.05.03 00:00:00,157713
1.14959,1.14822,1.15292,1.14659,2016.05.04 00:00:00,148642
1.1483,1.14049,1.14934,1.13855,2016.05.05 00:00:00,124043
1.14048,1.14038,1.14792,1.13863,2016.05.06 00:00:00,133538
1.13958,1.13821,1.14194,1.1375,2016.05.09 00:00:00,110473
1.1382,1.13718,1.14096,1.13583,2016.05.10 00:00:00,102778
1.13717,1.14258,1.14461,1.13687,2016.05.11 00:00:00,89745
1.14256,1.13765,1.14287,1.13701,2016.05.12 00:00:00,111982
1.13764,1.13005,1.13795,1.12824,2016.05.13 00:00:00,130954
1.13112,1.13167,1.1342,1.1302,2016.05.16 00:00:00,87984
1.13181,1.13134,1.13483,1.13013,2016.05.17 00:00:00,105219
1.13135,1.12154,1.13158,1.12139,2016.05.18 00:00:00,134219
1.12155,1.12023,1.12296,1.11796,2016.05.19 00:00:00,107615
1.12024,1.12225,1.12371,1.1196,2016.05.20 00:00:00,68889
1.12084,1.12196,1.12425,1.11871,2016.05.23 00:00:00,93012
1.12198,1.11403,1.12267,1.11321,2016.05.24 00:00:00,93372
1.11404,1.11545,1.11664,1.11284,2016.05.25 00:00:00,95109
1.11546,1.11936,1.12162,1.11491,2016.05.26 00:00:00,95617
1.11935,1.11097,1.12003,1.11097,2016.05.27 00:00:00,103116
1.11129,1.11379,1.11443,1.10976,2016.05.30 00:00:00,62036
1.11379,1.11312,1.1173,1.11218,2016.05.31 00:00:00,124178
1.11311,1.11882,1.11935,1.11138,2016.06.01 00:00:00,126924
1.11883,1.11506,1.12196,1.11449,2016.06.02 00:00:00,110398
1.11505,1.13653,1.13733,1.11363,2016.06.03 00:00:00,117787
1.13529,1.13501,1.13924,1.13257,2016.06.06 00:00:00,132099
1.13512,1.13573,1.13801,1.13383,2016.06.07 00:00:00,101828
1.13576,1.13897,1.14103,1.13542,2016.06.08 00:00:00,99519
1.13897,1.13127,1.1415,1.13052,2016.06.09 00:00:00,110585
1.13128,1.12507,1.1321,1.12449,2016.06.10 00:00:00,119117
1.12479,1.12896,1.13027,1.12317,2016.06.13 00:00:00,106700
1.12897,1.12025,1.12981,1.11886,2016.06.14 00:00:00,101566
1.12032,1.12588,1.12983,1.11894,2016.06.15 00:00:00,100507
1.12588,1.12248,1.12945,1.11306,2016.06.16 00:00:00,131955
1.12248,1.12705,1.12959,1.12225,2016.06.17 00:00:00,114855
1.13289,1.13057,1.13821,1.13016,2016.06.20 00:00:00,130793
1.13079,1.12423,1.13492,1.1241,2016.06.21 00:00:00,103948
1.12417,1.12949,1.13374,1.12362,2016.06.22 00:00:00,87917
1.1295,1.13756,1.14209,1.12949,2016.06.23 00:00:00,132018
1.13737,1.10899,1.14259,1.09095,2016.06.24 00:00:00,452119
1.10047,1.10164,1.10833,1.09704,2016.06.27 00:00:00,254379
1.10186,1.10603,1.11113,1.10098,2016.06.28 00:00:00,132450
1.1061,1.11217,1.11301,1.10489,2016.06.29 00:00:00,240482
1.11218,1.11061,1.1154,1.10236,2016.06.30 00:00:00,302043
1.11062,1.11286,1.11554,1.10717,2016.07.01 00:00:00,188530
1.11228,1.11495,1.11591,1.10975,2016.07.04 00:00:00,126952
1.11494,1.10743,1.1164,1.10656,2016.07.05 00:00:00,207481
1.10746,1.10992,1.11074,1.10286,2016.07.06 00:00:00,282580
1.10996,1.10566,1.1107,1.10522,2016.07.07 00:00:00,200367
1.10563,1.10467,1.10844,1.10018,2016.07.08 00:00:00,218830
1.10452,1.10557,1.10687,1.10201,2016.07.11 00:00:00,193620
1.10555,1.10595,1.11218,1.10517,2016.07.12 00:00:00,206437
1.10597,1.10872,1.11194,1.10425,2016.07.13 00:00:00,188116
1.1087,1.11174,1.11645,1.10869,2016.07.14 00:00:00,221166
1.11173,1.10338,1.11486,1.10242,2016.07.15 00:00:00,224593
1.10466,1.10746,1.10818,1.10375,2016.07.18 00:00:00,149720
1.10749,1.10188,1.10783,1.1006,2016.07.19 00:00:00,145332
1.10194,1.10132,1.10298,1.09837,2016.07.20 00:00:00,150086
1.10131,1.10237,1.10592,1.09792,2016.07.21 00:00:00,168415
1.10241,1.09718,1.10406,1.09553,2016.07.22 00:00:00,99913
1.0973,1.09923,1.09985,1.09516,2016.07.25 00:00:00,140484
1.09925,1.09858,1.10165,1.09778,2016.07.26 00:00:00,158491
1.09858,1.1055,1.10626,1.0961,2016.07.27 00:00:00,221863
1.10541,1.1072,1.11137,1.10521,2016.07.28 00:00:00,188574
1.10735,1.11647,1.1185,1.1073,2016.07.29 00:00:00,242911
1.11719,1.1154,1.11834,1.1154,2016.08.01 00:00:00,136437
1.1155,1.12202,1.12333,1.1155,2016.08.02 00:00:00,170430
1.12202,1.11479,1.12267,1.11402,2016.08.03 00:00:00,143312
1.11482,1.11267,1.11559,1.11214,2016.08.04 00:00:00,157532
1.11271,1.10762,1.11608,1.1048,2016.08.05 00:00:00,132271
1.10774,1.10867,1.11045,1.10732,2016.08.08 00:00:00,115390
1.10863,1.11145,1.11222,1.10717,2016.08.09 00:00:00,138581
1.11149,1.11726,1.11893,1.11107,2016.08.10 00:00:00,143587
1.1174,1.11301,1.11912,1.11283,2016.08.11 00:00:00,111225
1.11302,1.11503,1.12209,1.11287,2016.08.12 00:00:00,104072
1.11669,1.11805,1.12032,1.11531,2016.08.15 00:00:00,115425
1.11804,1.12767,1.1322,1.1177,2016.08.16 00:00:00,195064
1.1277,1.12787,1.13156,1.12399,2016.08.17 00:00:00,187620
1.12814,1.13511,1.13659,1.12814,2016.08.18 00:00:00,196842
1.13516,1.13188,1.1359,1.13038,2016.08.19 00:00:00,171732
1.13069,1.1317,1.13301,1.12727,2016.08.22 00:00:00,164809
1.13168,1.13023,1.13453,1.13019,2016.08.23 00:00:00,138516
1.13023,1.12612,1.1311,1.12449,2016.08.24 00:00:00,148657
1.12611,1.12766,1.1297,1.12589,2016.08.25 00:00:00,117866
1.12778,1.1188,1.13405,1.11829,2016.08.26 00:00:00,225751
1.11774,1.11857,1.12062,1.11611,2016.08.29 00:00:00,144952
1.11858,1.11404,1.11919,1.11317,2016.08.30 00:00:00,154679
1.11395,1.11544,1.11651,1.11228,2016.08.31 00:00:00,181777
1.11546,1.11935,1.12046,1.11277,2016.09.01 00:00:00,189381
1.11936,1.11519,1.12519,1.11509,2016.09.02 00:00:00,206341
1.11558,1.11458,1.1182,1.11412,2016.09.05 00:00:00,105325
1.11459,1.12538,1.12626,1.11421,2016.09.06 00:00:00,157230
1.12537,1.12358,1.1271,1.12285,2016.09.07 00:00:00,157022
1.12357,1.12569,1.13267,1.12342,2016.09.08 00:00:00,209694
1.12557,1.12279,1.12846,1.11982,2016.09.09 00:00:00,181738
1.12336,1.12334,1.1258,1.12099,2016.09.12 00:00:00,220344
1.12336,1.12159,1.12598,1.12035,2016.09.13 00:00:00,195692
1.1217,1.1244,1.12736,1.12102,2016.09.14 00:00:00,177759
1.12439,1.1241,1.12837,1.12242,2016.09.15 00:00:00,206372
1.12404,1.11436,1.12496,1.11436,2016.09.16 00:00:00,177341
1.11526,1.11713,1.11975,1.11504,2016.09.19 00:00:00,131420
1.11712,1.11476,1.12045,1.1147,2016.09.20 00:00:00,167880
1.11477,1.11854,1.11962,1.11244,2016.09.21 00:00:00,266265
1.11855,1.12046,1.12554,1.11851,2016.09.22 00:00:00,170173
1.12045,1.12218,1.12377,1.11952,2016.09.23 00:00:00,139757
1.12293,1.12507,1.12695,1.12206,2016.09.26 00:00:00,144506
1.12506,1.12117,1.12536,1.11906,2016.09.27 00:00:00,152792
1.12119,1.12138,1.12364,1.11887,2016.09.28 00:00:00,144299
1.1214,1.12196,1.12477,1.1202,2016.09.29 00:00:00,125305
1.12193,1.12403,1.12433,1.11572,2016.09.30 00:00:00,133828
1.12264,1.12079,1.12435,1.12069,2016.10.03 00:00:00,129204
1.1208,1.12003,1.12146,1.11426,2016.10.04 00:00:00,198398
1.12011,1.12039,1.12281,1.11934,2016.10.05 00:00:00,166650
1.12042,1.11454,1.12122,1.11399,2016.10.06 00:00:00,173959
1.11468,1.11989,1.12023,1.11078,2016.10.07 00:00:00,303344
1.11791,1.11377,1.12029,1.11349,2016.10.10 00:00:00,143226
1.11376,1.1053,1.11414,1.10497,2016.10.11 00:00:00,206737
1.1053,1.10057,1.10673,1.10049,2016.10.12 00:00:00,204942
1.10057,1.10559,1.10572,1.09895,2016.10.13 00:00:00,192358
1.10549,1.09707,1.1058,1.09706,2016.10.14 00:00:00,158514
1.09686,1.09983,1.10045,1.09635,2016.10.17 00:00:00,139214
1.09986,1.09792,1.10238,1.09709,2016.10.18 00:00:00,140915
1.09795,1.09733,1.10045,1.09546,2016.10.19 00:00:00,150695
1.09732,1.09288,1.10388,1.09154,2016.10.20 00:00:00,189656
1.09289,1.08808,1.09293,1.08649,2016.10.21 00:00:00,150993
1.0882,1.08812,1.08982,1.08592,2016.10.24 00:00:00,132785
1.08809,1.08867,1.08995,1.08523,2016.10.25 00:00:00,173368
1.08867,1.09078,1.09285,1.08746,2016.10.26 00:00:00,169462
1.09078,1.08935,1.09418,1.08821,2016.10.27 00:00:00,175157
1.08942,1.09845,1.09896,1.08927,2016.10.28 00:00:00,206347
1.09902,1.09797,1.09909,1.09361,2016.10.31 00:00:00,144718
1.09801,1.10546,1.10643,1.0962,2016.11.01 00:00:00,164391
1.10548,1.10967,1.1119,1.10494,2016.11.02 00:00:00,204102
1.10966,1.11044,1.11206,1.10607,2016.11.03 00:00:00,193919
1.11045,1.11368,1.11411,1.10796,2016.11.04 00:00:00,154239
1.10476,1.10396,1.11094,1.10269,2016.11.07 00:00:00,142095
1.10445,1.10237,1.10562,1.10084,2016.11.08 00:00:00,94589
1.10143,1.09055,1.12909,1.09055,2016.11.09 00:00:00,314963
1.09088,1.08897,1.09438,1.08797,2016.11.10 00:00:00,125114
1.08857,1.08473,1.09232,1.08301,2016.11.11 00:00:00,116969
1.08467,1.08473,1.08614,1.08458,2016.11.12 00:00:00,1503
1.08317,1.07353,1.08404,1.07223,2016.11.14 00:00:00,202498
1.0734,1.07191,1.0804,1.07137,2016.11.15 00:00:00,143135
1.07284,1.06899,1.07486,1.06668,2016.11.16 00:00:00,132740
1.06831,1.06237,1.07315,1.06195,2016.11.17 00:00:00,153659
1.06243,1.05861,1.06424,1.05689,2016.11.18 00:00:00,173304
1.05924,1.05861,1.05966,1.05844,2016.11.19 00:00:00,1962
1.05914,1.06255,1.06428,1.05862,2016.11.21 00:00:00,153048
1.06248,1.06235,1.06575,1.06074,2016.11.22 00:00:00,138749
1.06241,1.05492,1.06315,1.05372,2016.11.23 00:00:00,140888
1.05527,1.05487,1.05779,1.05333,2016.11.24 00:00:00,56082
1.05513,1.05817,1.0627,1.05382,2016.11.25 00:00:00,88631
1.05929,1.05817,1.05989,1.05817,2016.11.26 00:00:00,680
1.06083,1.06124,1.06561,1.05648,2016.11.28 00:00:00,148580
